Fecha,Descripción,Mano de obra (€),Tipo,Marca
2025-07-09,NOTE 10 + REEMPLAZO DE TAPA TRASERA Y REPARACIÓN 80€,80.00€,Tapa trasera,Samsung
2025-07-09,S23 NO SABE LAS CUENTAS NI CONTRASEÑA Y QUI 69€,69.00€,Otros,Samsung
2025-07-09,"SAMSUNG A54 5G FALLON DE HUMEDAD EN EL CONECTOR, 15 EUR 49€",49.00€,Puerto carga/conector,Samsung
2025-07-09,MATE 20 LITE REALIZAR REEMPLAZO DE BATERÍA COMPATIBL 35€,35.00€,Cambio batería,Huawei/Honor
2025-07-09,SAMSUNG A25 CAMBIO PANTALLA SERVICE PACK 109 37€,37.00€,Cambio pantalla,Samsung
2025-07-08,ipad a2270 cambio tactil 59€ vendra el lunes 7. I 44€,59.00€,Otros,Otras
2025-07-08,VIVO Y76 REMONTAJE PANTALLA Y LIMPIEZA CLAVIJA DE 35€,35.00€,Limpieza,Otras
2025-07-08,"IPHONE 11 PRO REALIZAR LIMPIEZA PUERTO DE CARGA, ALTAV 19€",19.00€,Puerto carga/conector,Apple
2025-07-08,MANDO PS5 REEMPLAZO JOYSTICKS MAGNETICOS 55 EUROS 55€,55.00€,Otros,Otras
2025-07-08,S22 REALIZAR LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Samsung
2025-07-08,REDMI 12 REALIZAR REEMPLAZO DE PANTALLA COMAPTIBL 38€,38.00€,Otros,Xiaomi/Redmi
2025-07-08,"AIR PODS NO ESCUCHA CORRECTAMENTE, PRESUPUESTO IN 29€",29.00€,Otros,Otras
2025-07-08,"XIAOMI 6A CAMBIO CONECTOR DE CARGA 35 EUROS, ESTA 35€",35.00€,Puerto carga/conector,Xiaomi/Redmi
2025-07-08,"SAMSUNG A34 FALLO AL CARGA, SI SE SOLUCIONA CON LIMP 49€",49.00€,Otros,Samsung
2025-07-08,IPHONE XR REALIZAR REEMPLAZO DE PANTALLA COMPATIBL 20€,20.00€,Otros,Apple
2025-07-08,"IPHONE 11 CAMBIO DE PANTALLA COMPATIBLE 69 €, VI 20€",69.00€,Cambio pantalla,Apple
2025-07-08,REDMI 14C REALIZAR CAMBIO DE PANTALLA 59€. VIEN 34€,59.00€,Cambio pantalla,Xiaomi/Redmi
2025-07-08,"samsung m15 5g cambio pantalla compatible 59€, pantal 39€",59.00€,Cambio pantalla,Samsung
2025-07-07,A13 REALIZAR LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Samsung
2025-07-07,S23 ULTRA REEMPLAZO DE PANTALLA SERVICE PACK 279€ 64€,279.00€,Otros,Samsung
2025-07-07,"OPPO A53S CAMBIO PANTALLA 55 EUROS, DEJA SIM VODAF 40€",40.00€,Cambio pantalla,Oppo/Realme
2025-07-07,"IPHONE 13 NO ENCIENDE, SOLO MUESTRA EL LOGO DURANT 49€",49.00€,Otros,Apple
2025-07-07,A52 REALIZAR LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Samsung
2025-07-07,POCO X6 PRO SE HA MOJADO DENTRO DE UNA FUNDA PARA AG 98€,98.00€,Mojado/humedad,Otras
2025-07-07,a12 REALIZAR REEMPLAZO DE MICRÓFONO 35€. 35€,35.00€,Otros,Samsung
2025-07-07,iphone 13 REALIZAR REEMPLAZO DE BATERÍA COMPATIBL 49€,49.00€,Cambio batería,Apple
2025-07-07,"REDMI 10 CAMBIO DE PANTALLA 55 EUROS, TIENE EL CR 38€",38.00€,Cambio pantalla,Xiaomi/Redmi
2025-07-07,huawei p30 lite cambio pantalla compatible 55e viene des 38€,38.00€,Cambio pantalla,Huawei/Honor
2025-07-07,IPHONE 11 PRO MAX SE LE HA CAIDO AL CLIENTE Y EL MOVIL SE 20€,20.00€,Otros,Apple
2025-07-07,iphone 13 REALIZAR REEMPLAZO DE PANTALLA 115€. 49€,115.00€,Otros,Apple
2025-07-07,IPHONE 14 PLUS LIMPIEZA REJILLAS INFERIORES Y CONECTOR 15€,15.00€,Puerto carga/conector,Apple
2025-07-05,"REDMI NOTE 9S AZUL CLARO NO ENCIDE, SI ES CONECTOR 49€ SI ES BA 63€",49.00€,Puerto carga/conector,Xiaomi/Redmi
2025-07-05,IPHONE 14 PLUS EL CONECTOR NO ENTRA BIEN. 15€ LIMPIEZ 15€,15.00€,Puerto carga/conector,Apple
2025-07-05,iphone 14 pro max cambio pantalla compatible 159€ recono 49€,159.00€,Cambio pantalla,Apple
2025-07-05,IPHONE 11 CAMBIO PANTALLA COMAPTIBLE 69€. CHASIS 30€,69.00€,Cambio pantalla,Apple
2025-07-05,IPHONE 13 CAMBIO PANTALLA COMAPTIBLE INCELL 89€ 49€,89.00€,Cambio pantalla,Apple
2025-07-04,SAMSUNG A26 REVISAR POR QUE NO CARGA CORRECTAMENTE. 49€,49.00€,Otros,Samsung
2025-07-04,"TECNO K17 CAMBIAR EL PIN DE CARGA, PRESUPUESTO 49€ 49€",49.00€,Otros,Otras
2025-07-04,"honor 90 5g remplazo de pantalla compatible, 105€, 39€",105.00€,Otros,Huawei/Honor
2025-07-03,iphone 14 pro max el cargador no entra completo si es mant 15€,15.00€,Otros,Apple
2025-07-03,oppo reno 12f telefono mojado 69€ sin garantia y pie 89€,69.00€,Mojado/humedad,Oppo/Realme
2025-07-03,"OPPO A16 PRESUPUESTO PANTALLA COMPATIBLE 55€, P 40€",55.00€,Otros,Oppo/Realme
2025-07-03,REDMI 13C RESTAURAR DE FABRICA ELLA SE SABE LA CUE 19€,19.00€,Otros,Xiaomi/Redmi
2025-07-03,oppo reno 8 lite 5g cambio pantalla compatible 59e no funcio 39€,39.00€,Cambio pantalla,Oppo/Realme
2025-07-02,maxcom el microfono no funciona. 39€. tiene r 39€,39.00€,Otros,Otras
2025-07-02,IPHONE XR EL CARGADOR NO ENTRA BIEN . MANTENIMINET 15€,15.00€,Otros,Apple
2025-07-02,samsung a13 cambio pantalla compatible 55€ 40€,55.00€,Cambio pantalla,Samsung
2025-07-02,"a13 no carga. esta apagado, el cargador no e 49€",49.00€,Otros,Samsung
2025-07-02,"SAMSUNG M12 PANTALLA NO VA TACTIL Y TIENE FRANJAS, C 40€",40.00€,Otros,Samsung
2025-07-02,SAMSUNG A40 REALIZAR REEMPLAZO DE PANTALLA COMPATIBL 30€,30.00€,Otros,Samsung
2025-07-01,"POCO X3 NO CARGA CORRECTAMENTE, PRESPUESTO INCIA 15€",15.00€,Otros,Otras
2025-07-01,S10 PLUS REEMPLAZO DE BATERÍA SERVICE PACK 69€ 30€,69.00€,Cambio batería,Samsung
2025-07-01,p smart plus ine-lx1 cambio pantalla compatible 49€ 31€,49.00€,Cambio pantalla,Otras
2025-06-30,REALME NOTE 50 4G CAMBIO PANTALLA COMAPTIBLE 59E NO FUNCIO 38€,38.00€,Cambio pantalla,Oppo/Realme
2025-06-30,ZTE BLADE A51 REALIZAR REEMPLAZO DE PANTALLA COMAPTIBL 38€,38.00€,Otros,Otras
2025-06-30,sony la pantalla no da imagen. trae cargador 19€,19.00€,Otros,Otras
2025-06-30,mi 11t pro cambio pantalla service pack 129€ vien 54€,129.00€,Cambio pantalla,Xiaomi/Redmi
2025-06-28,"iphone 14 NO CARGA CORRECTAMENTE, REALIZAR LIMPIEZ 15€",15.00€,Otros,Apple
2025-06-28,"IPHONE 12 MINI NO ENCIENDE, NO CARGA NADA, NUNCA HA CAM 89€",89.00€,Otros,Apple
2025-06-27,A12 677114583 REALIZAR CAMBIO DE PANTALLA 4 30€,30.00€,Cambio pantalla,Samsung
2025-06-26,oppo a54s cambio pantalla compatible 55€ 38€,55.00€,Cambio pantalla,Oppo/Realme
2025-06-26,"lenovo tab m10 plus 3 generacion Cambio de pantalla compatible, 75€ 60€",75.00€,Cambio pantalla,Otras
2025-06-26,"IPHONE 11 ESTA EN MODO RESTAURACION, APARECEN EN L 55€",55.00€,Otros,Apple
2025-06-26,IPHONE XR REEMPLAZO DE PANTALLA 69€. COLOCAR CR 20€,69.00€,Otros,Apple
2025-06-26,"XIAOMI REDMI 12C 4GB CAMBIO PANTALLA COMPATIBLE 55€, EL 80% 38€",55.00€,Cambio pantalla,Xiaomi/Redmi
2025-06-26,"redmi note 8 la bateria esta hinchada, no carga nada, 30€",30.00€,Cambio batería,Xiaomi/Redmi
2025-06-25,S22 ULTRA REEMPLAZO DE PANTALLA SERVICE PACK 259€ 47€,259.00€,Otros,Samsung
2025-06-25,redmi 12 cambio de pantalla compatible 55€ + ca 51€,55.00€,Cambio pantalla,Xiaomi/Redmi
2025-06-25,p smart 2019 cambio pantalla omaptible 55€ no lleva 38€,55.00€,Cambio pantalla,Otras
2025-06-25,"iphone 14 pro max Pantalla en blanco, tapa trasera partida 275€",275.00€,Tapa trasera,Apple
2025-06-25,IPHONE 11 EL AURICULAR SE ESCUCHA MUY FLOJO 15€ 15€,15.00€,Otros,Apple
2025-06-25,"IPHONE 11 PRO pantalla agrietada, cambio pantalla comp 20€",20.00€,Cambio pantalla,Apple
2025-06-23,iphone 12 pro bateria sin verificar 93%. el cliente co 44€,44.00€,Cambio batería,Apple
2025-06-23,iphone 12 pro en princpio es cambio de bateria 59€ a 44€,59.00€,Cambio batería,Apple
2025-06-23,s24 ultra cambio bateria service pack 69€ 34€,69.00€,Cambio batería,Samsung
2025-06-21,IPHONE 11 cambio de pantalla compatible. 69 € 20€,69.00€,Cambio pantalla,Apple
2025-06-20,redmi A2 limpieza de auricular 15 € 15€,15.00€,Limpieza,Xiaomi/Redmi
2025-06-20,A22 5G lIMPIEZA AURICULAR 15€ 1235789654 15€,15.00€,Limpieza,Samsung
2025-06-20,"TORRE GRIS REVISAR PARA MEJOR LA TORRE, QUIERE QUE 60€",60.00€,Otros,Otras
2025-06-14,REALME C11 CAMBIO PANTALLA COMAPTIBLE 49€ LA PANT 34€,49.00€,Cambio pantalla,Oppo/Realme
2025-06-14,IPHONE 15 REEMPLAZO DE PANTALLA COMAPTIBLE LCD 119 49€,49.00€,Otros,Apple
2025-06-13,IPHONE 12 MINI CAMBIO DE PANTALLA COMPATIBLE 85€ Y 5€ 50€,85.00€,Cambio pantalla,Apple
2025-06-12,"iphone x la pantalla esta despegada , parece que 40€",40.00€,Otros,Apple
2025-06-12,iphone 13 pro la camara trasera hace un ruido cuando e 69€,69.00€,Otros,Apple
2025-06-11,iphone 7 cambio pantalla compatible 45€ 20€,45.00€,Cambio pantalla,Apple
2025-06-11,SAMSUNG A32 4G CAMBIO DE PANTALLA COMPÀTIBLE OLED 59€ 30€,59.00€,Cambio pantalla,Samsung
2025-06-11,IPHONE 13 REEMPLAZO DE PANTALLA COMAPTIBLE 89€. 45€,89.00€,Otros,Apple
2025-06-11,oppo a5/a9 cambio pantalla compatible 55€ 38€,55.00€,Cambio pantalla,Oppo/Realme
2025-06-11,honor 70 lite cambio pantalla comaptible 49€ 38€,49.00€,Cambio pantalla,Huawei/Honor
2025-06-11,IPHONE 13 CAMBIO DE PANTALLA COMPATIBLE OLED 105€ 49€,105.00€,Cambio pantalla,Apple
2025-06-10,REDMI NOTE 11 CAMBIO DE PANTALLA COMAPTIBLE OLED 59€ 30€,59.00€,Cambio pantalla,Xiaomi/Redmi
2025-06-10,s23 ultra cambio pantalla service pack 249€ 95€,249.00€,Cambio pantalla,Samsung
2025-06-09,y22s pègar pantalla 29€ revisar sensor de 29€,29.00€,Otros,Otras
2025-06-09,IPHONE XR no pasa del 1%. la ultima vez que se cam 39€,39.00€,Otros,Apple
2025-06-07,note 20 ultra cambio bateria service pack 89€ bateri 59€,89.00€,Cambio batería,Samsung
2025-06-07,A51 REEMPLAZO DE PANTALLA COMAPTIBLE OLED 59 30€,30.00€,Otros,Samsung
2025-06-07,A12 REEMPLAZO DE PANTALLA COMPATIBLE 55€. 37€,55.00€,Otros,Samsung
2025-06-07,A50 EL TELFONO TIENE BATERIA PERO NO ENCIEND 29€,29.00€,Cambio batería,Samsung
2025-06-07,iphone 13 cambio cristal camara29e tiene una fisur 29€,29.00€,Otros,Apple
2025-06-06,IPHONE 12 PRO MAX VIENE CON LA PANTALLA DESPEGADA SIN DAR 183€,183.00€,Otros,Apple
2025-06-06,S22 ULTRA REEMPLAZO DE PANTALLA SERVICE PACK 255€ 43€,255.00€,Otros,Samsung
2025-06-06,A21S CAMBIO PANTALLA COMPATIBLE 55€. AVISAR 30€,55.00€,Cambio pantalla,Samsung
2025-06-06,PORTATIL ACER REVISAR SI ES POSIBLE AMPLIAR MEMORIA A 30€,30.00€,Otros,Otras
2025-06-05,IPHONE 12 PRO MAX REALIZAR LIMPIEZA DEL PUERTO DE CARGA 15 15€,15.00€,Puerto carga/conector,Apple
2025-06-05,A21S REEMPLAZO DE PANTALLA SERVICE PACK 75€ 33€,75.00€,Otros,Samsung
2025-06-05,ZTE BLADE V40 Cambio de pantalla compatible 55€ Vien 37€,55.00€,Cambio pantalla,Otras
2025-06-05,"a34 5g NO ENCIENDE EL TELÉFONO, PRESUPUESTO IN 29€",29.00€,Otros,Samsung
2025-06-04,"MI 10T REEMPLAZO BATERÍA SERVICE PACK 59€,DE 30€",59.00€,Cambio batería,Xiaomi/Redmi
2025-06-04,OUKITEL REEMPLAZO PUERTO DE CARGA 49€. deja p 49€,49.00€,Puerto carga/conector,Otras
2025-06-04,REDMI NOTE 11 REEMPLAZO DE PANTALLA COMPATIBLE 55€. 34€,55.00€,Otros,Xiaomi/Redmi
2025-06-04,Redmi Note 10 S Reemplazo puerto de carga 49€ viene si 49€,49.00€,Puerto carga/conector,Xiaomi/Redmi
2025-06-03,IPHONE 13 PRO REALIZAR LIMPIEZA PUERTO DE CARGA Y ZONA 15€,15.00€,Puerto carga/conector,Apple
2025-06-03,"Iphone 11 Iphone 11 comprado aquí, le salio algo 20€",20.00€,Otros,Apple
2025-06-03,A16 CAMBIO DE PANTALLA COMPATIBLE 55€. es 37€,55.00€,Cambio pantalla,Samsung
2025-06-03,samsung a70 no da imagen si hay que cambiarla son 75 38€,38.00€,Otros,Samsung
2025-06-03,"MOTOROLA G14 REEMPLAZO DE PANTALLA COMPATIBLE 55€, 38€",55.00€,Otros,Otras
2025-06-02,"IPHONE 12 REEMPLAZO DE PANTALLA COMPATIBLE 85€, 45€",85.00€,Otros,Apple
2025-06-02,S22 REALIZAR LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Samsung
2025-06-02,"iphone 12 pro max el cliente dice qu escucha muy flojo, re 15€",15.00€,Otros,Apple
2025-06-02,s24 ultra Limpieza de puerto de carga 15€ sin ga 15€,15.00€,Puerto carga/conector,Samsung
2025-05-31,samsung s9 cambio bateria service pack 59€ viene 34€,59.00€,Cambio batería,Samsung
2025-05-31,"POCO X3 VIENE APAGADO EL TELÉFONO, PRESUPUESTO 49€",49.00€,Otros,Otras
2025-05-30,REALME 10 REEMONTAJE DE LA PANTALLA 35€. 35€,35.00€,Otros,Oppo/Realme
2025-05-30,iphone 11 pro max se le cambio la bateria y le esta fallan 89€,89.00€,Cambio batería,Apple
2025-05-30,IPHONE 13 REALIZAR LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Apple
2025-05-29,IPHONE 13 CAMBIO BATERIA COMPATIBLE 65€ RECONOCE 49€,65.00€,Cambio batería,Apple
2025-05-29,iphone 12 REEMPLAZO DE TAPA TRASERA 75€ PRECIO R 75€,75.00€,Tapa trasera,Apple
2025-05-29,IPHONE 12 PRO MAX REEMPLAZO DE PANTALLA COMPATIBLE 89€. 49€,89.00€,Otros,Apple
2025-05-29,"s22 ultra REVISAR PROBLEMA DE COBERTURA, PRESUPUES 89€",89.00€,Otros,Samsung
2025-05-29,"HUAWEI MATEBOOK D13 PROBLEMA CON LA PANTALLA, NO MUESTRA IMA 45€",45.00€,Otros,Huawei/Honor
2025-05-28,NOTE 10 PLUS se lo llevo con la limpieza realizada pe 49€,49.00€,Limpieza,Samsung
2025-05-28,hammer falla boton de encendido 39€ 39€,39.00€,Otros,Otras
2025-05-28,REDMI NOTE 14 4G CAMBIO PANTALLA COMNPATIBLE OLED 119€. 35€,119.00€,Cambio pantalla,Xiaomi/Redmi
2025-05-28,"Iphone 11 Cambio de batería, lo cambio en el 2023 20€",20.00€,Cambio batería,Apple
2025-05-27,"iphone 13 Limpieza puerto de carga 15€, si no no 15€",15.00€,Puerto carga/conector,Apple
2025-05-27,iphone 13 LIMPIEZA PUERTO DE CARGA 15€. 15€,15.00€,Puerto carga/conector,Apple
2025-05-27,"IPHONE 6S PLUS CAMBIO DE PANTALLA COMPATIBLE 45€, EL 20€",45.00€,Cambio pantalla,Apple
2025-05-26,"FUENTE DE ALIMENTACION REPARACION FUENTE DE ALIMENTACION 29€, 29€",29.00€,Otros,Otras
2025-05-26,fuente lampara REPARAR CONECCIONES DE FUENTE DE ALIMENT 19€,19.00€,Otros,Otras
2025-05-26,A40 CAMBIO PANTALLA COMPATIBLE 49€ 30€,49.00€,Cambio pantalla,Samsung
2025-05-26,"iphone 12 mini cambio bateria compatible, el tlefono la 49€",49.00€,Cambio batería,Apple
2025-05-26,iphone se CAMBIO PANTALLA COMAPTIBLE 42€ + LIMPI 30€,42.00€,Cambio pantalla,Apple
2025-05-26,"samsung s9 limpieza de conector , no entra bien el 15€",15.00€,Puerto carga/conector,Samsung
2025-05-26,samsung a51 cambio pantalla oled 59€ viene mañana 34€,59.00€,Cambio pantalla,Samsung
2025-05-26,s23 ultra REEMPLAZO DE PANTALLA SERVICE PACK 245€ 82€,245.00€,Otros,Samsung
2025-05-26,IPHONE 13 SE MOJÓ CON LA LLUVIA LO PUSO A CARGAR 69€,69.00€,Otros,Apple
2025-05-24,"iphone 14 el telefono se reinicia revisar , la bat 69€",69.00€,Otros,Apple
2025-05-24,"M21S REALIZAR LIMPIEZA PUERTO DE CARGA 15€, 15€",15.00€,Puerto carga/conector,Samsung
2025-05-23,S21 PLUS PROBLEMA INTERMITENTE CON LA CARGA DEL T 49€,49.00€,Otros,Samsung
2025-05-22,samsun t395 revisar pantalla no da imagen se ha enco 30€,30.00€,Otros,Otras
2025-05-22,Iphone 7 Limpieza de puerto de carga 15€ si no 15€,15.00€,Puerto carga/conector,Apple
2025-05-20,"SAMSUNG Galaxy Buds Pro 2 2022 SM-R510) PROBLEMA CON AURICULARES, UNO SE ESCUCHA 29€",29.00€,Otros,Samsung
2025-05-20,"POCO C65 TELEFONO MOJADO, 69E SIN GARANTIA Y PIEZ 69€",69.00€,Mojado/humedad,Otras
2025-05-20,OPPO A57S CAMBIO DE PANTALLA COMPATIBLE 55€. 35€,55.00€,Cambio pantalla,Oppo/Realme
2025-05-20,samsung a54 cambio pantalla compatible 69€ puede q 35€,69.00€,Cambio pantalla,Samsung
2025-05-20,iphone 11 pro REALIZAR LIMPIEZA PUERTO DE CARGA 15 € 15€,15.00€,Puerto carga/conector,Apple
2025-05-20,iphone 13 VIENE SIN ENCENDER Y CON PROTECTOR DE CA 99€,99.00€,Otros,Apple
2025-05-20,IPHONE 15 CAMBIO DE PANTALLA COMPATIBLE OLED 145€ 61€,145.00€,Cambio pantalla,Apple
2025-05-19,SAMASUNG A12 REYNA CAMBIO PANTALLA COMAPTIBLE 55€ 38€,55.00€,Cambio pantalla,Otras
2025-05-19,a40 no carga bien. si es fpc de carga 69e si 69€,69.00€,Otros,Samsung
2025-05-19,iphone 13 cambio pantalla calidad Oled y pasar la 91€,91.00€,Cambio pantalla,Apple
2025-05-19,"IPHONE 11 EL TELEFONO NO ENCIENDEN, PRESUPUESTO IN 40€",40.00€,Otros,Apple
2025-05-19,p smart TIENE TARJETA SIM DENTRO DEL TELEFONO SI 15€,15.00€,Otros,Otras
2025-05-19,iphone 11 VUELVE A FALLAR IGUAL QUE EN EL PARTE AN 40€,40.00€,Otros,Apple
2025-05-15,iphone 11 pro el cargador no entra bien. 15€ limpiez 15€,15.00€,Otros,Apple
2025-05-14,iphone 13 CAMBIO DE PANTALLA REMANOFACTURADA 155€ 66€,155.00€,Cambio pantalla,Apple
2025-05-13,HONO P10 Revisar teléfono y ver si es fallo de l 89€,89.00€,Otros,Otras
2025-05-13,s21 fe cambio cristal camara 35€ avisar cuand 30€,35.00€,Otros,Samsung
2025-05-13,REDMI 13C CAMBIO PANTALLA COMAPTIBNLE 55€ NO LLE 37€,55.00€,Cambio pantalla,Xiaomi/Redmi
2025-05-12,OPPO FIND X5 LITE cambio pantalla comaptible 55€ 37€,55.00€,Cambio pantalla,Oppo/Realme
2025-05-12,a53 no enciende. revisar y dar presupuesto 29€,29.00€,Otros,Samsung
2025-05-12,REDMI NOTE 10 PRO REDMI NOTE 10 PRO CAMBIO DE TAPA TRASERA 50€,50.00€,Tapa trasera,Xiaomi/Redmi
2025-05-12,S23FE CAMBIO CRISTAL CAMARA 35€ LOS DOS CRIS 30€,35.00€,Otros,Samsung
2025-05-12,SAMSUNG A54 EL CONECTOR NO ENTRA BIEN 15€ SI SE SO 15€,15.00€,Puerto carga/conector,Samsung
2025-05-12,zte blade v40 vita cambio pantalla comaptible 55€ 38€,55.00€,Cambio pantalla,Otras
2025-05-10,iphone 13 pro max limpieza altavoz y auricular 15€. se e 15€,15.00€,Limpieza,Apple
2025-05-10,a30s cambio pantalla calidad incell 49€ 30€,49.00€,Cambio pantalla,Samsung
2025-05-09,OPPO Limpieza puerto de carga 15€ 15€,15.00€,Puerto carga/conector,Oppo/Realme
2025-05-09,A35 CAMBIO DE PANTALLA SERVICE PACK 99€. 34€,99.00€,Cambio pantalla,Samsung
2025-05-09,"p30 pro NO CARCA CORRECTAMENTE, PRESUPUESTO INCI 15€",15.00€,Otros,Huawei/Honor
2025-05-08,ordenador acer parte 591 no enciende presupuesto 35€ 134€,35.00€,Otros,Otras
2025-05-07,REDMI NOTE 14 PRO PASAR DATOS DEL MI 11 LITE 1545 noelia 29€,29.00€,Otros,Xiaomi/Redmi
2025-05-07,moto g71 cambio bateria compatible 49€ 30€,49.00€,Cambio batería,Otras
2025-05-06,"iphone x no carga, el cable no entra del todo, li 15€",15.00€,Otros,Apple
2025-05-06,Iphone13 Limpieza 15€ Puerto de carga 15€,15.00€,Puerto carga/conector,Apple
2025-05-06,"XIAOMI LITE 5G Pantalla suelta, 35€ remontaje. 35€",35.00€,Otros,Xiaomi/Redmi
2025-05-06,IPHONE 11 PRO CAMBIO DE PANTALLA COMAPTIBLE 75€. RE 20€,75.00€,Cambio pantalla,Apple
2025-05-06,"IPHONE 12 MINI CAMBIO DE PANTALLA COMPATIBLE 85€, LA 49€",85.00€,Cambio pantalla,Apple
2025-05-06,"IPHONE 12 MINI CAMBIO DE PANTALLA COMPATIBLE 85€, LA 69€",85.00€,Cambio pantalla,Apple
2025-05-06,REDMI 13C CAMBIO PANTALLA COMPATIBLE 55€ 35€,55.00€,Cambio pantalla,Xiaomi/Redmi
2025-05-06,REALME C21Y cambio pantalla comaptible 55€ se llev 38€,55.00€,Cambio pantalla,Oppo/Realme
2025-05-05,xs max rsetablecer de fabrica 35€ 35€,35.00€,Otros,Otras
2025-05-03,XIOAMI 11T NO CARGA NADA 49-69€ 49€,69.00€,Otros,Xiaomi/Redmi
2025-05-03,redmi 12 REEMPLAZO DE TAPA TRASERA 35€. 30€,35.00€,Tapa trasera,Xiaomi/Redmi
2025-05-03,IPHONE 13 CAMBIO DE PANTALLA COMAPTIBLE 89€ Y RE 64€,89.00€,Cambio pantalla,Apple
2025-05-03,iphone 11 limpieza auricular altavoces y conector 19€,19.00€,Puerto carga/conector,Apple
2025-05-02,iphone 13 revisar microfono y poner a punto para l 40€,40.00€,Otros,Apple
2025-05-02,lg k11 REEMONTAJE DE PANTALLA POR PROBLEMA CON 29€,29.00€,Otros,Otras
2025-05-02,redmi 12c cambio pantalla comaptible 55€. esquin 37€,55.00€,Cambio pantalla,Xiaomi/Redmi
2025-05-02,"iphone 13 pro max no carga, el conector parece taponado si 15€",15.00€,Puerto carga/conector,Apple
2025-05-02,SAMSUNG A50 NO CARGA NADA REVISAR0610 20€,20.00€,Otros,Samsung
2025-04-30,"a05s se pasan fotos videos, documentos, copia 29€",29.00€,Otros,Samsung
2025-04-30,iphone se 2020 cambio pantalla compatible 45€ revisar 20€,45.00€,Cambio pantalla,Apple
2025-04-30,SAMSUNG A50 NO FUNCIONA EL ALTAVOZ NI MICROFONO 39-4 29€,29.00€,Otros,Samsung
2025-04-30,samsung a15 cambio pantalla comaptible 59€ avisar 39€,59.00€,Cambio pantalla,Samsung
2025-04-30,POCO X3 PRO cambio pantalla service pack 59€. limp 39€,59.00€,Cambio pantalla,Otras
2025-04-30,samsung a12 cambio pantalla compatible 55€ 38€,55.00€,Cambio pantalla,Samsung
2025-04-30,iphone 14 pro max la tapa trasera esta muy rota 155€ rev 202€,155.00€,Tapa trasera,Apple
2025-04-29,xioami 13 lite cambio bateria service pack 75€ vendra 35€,75.00€,Cambio batería,Xiaomi/Redmi
2025-04-29,"iphone 12 REEMPLAZO DE AURICULAR 69€, COLOCAR CR 69€",69.00€,Otros,Apple
2025-04-29,reloj infantil noc arga revisar 10€,10.00€,Otros,Otras
2025-04-29,redmi note 11 cambio pantalla compatible 55-75€ pued 38€,75.00€,Cambio pantalla,Xiaomi/Redmi
2025-04-28,realme 8i boton encendido 39€. no deja desbloque 39€,39.00€,Otros,Oppo/Realme
2025-04-26,"poco m4 pro 5g cambio pantalla compatible, 55€ no fun 30€",55.00€,Cambio pantalla,Otras
2025-04-26,iphone 11 REEMPLAZO DE PANTALLA COMPATIBLE 69€. 20€,69.00€,Otros,Apple
2025-04-26,"POCO X3 No carga nada, entre 69-89€, la tapa e 89€",89.00€,Tapa trasera,Otras
2025-04-25,redmi note 12 Cambio de pantalla compatible 55€. 38€,55.00€,Cambio pantalla,Xiaomi/Redmi
2025-04-25,"samsung note 10 + BOTON SUELTO, NO COGE SEÑAL HAY QUIE RE 15€",15.00€,Otros,Samsung
2025-04-25,P40 LITE CAMBIO DE PANTALLA COMPATIBLE 55€ 37€,55.00€,Cambio pantalla,Otras
2025-04-25,PORTATIL LENOVO CAMARA FRONTAL NO FUNCIONA TRAE CARGADOR 25€,25.00€,Otros,Otras
2025-04-25,asus tuf dush gaming f15 REALIZAR MANTENIMIENTO Y REVISAR PROBLEM 79€,79.00€,Otros,Otras
2025-04-25,"iphone 12 mini Pantalla no funciona, y el cliente comen 99€",99.00€,Otros,Apple
2025-04-24,portatil sacar disco duro y ponerlo en caja exter 19€,19.00€,Otros,Otras
2025-04-24,"Samsung A16 4g Pantalla rota, cambio 55€, lo deja pag 30€",55.00€,Cambio pantalla,Samsung
